Trace1,
Freq,,Amp,,
            21755723,Hz,              -80.84, dBm,
            22088889,Hz,              -78.06, dBm,
            22422055,Hz,              -81.46, dBm,
            22755221,Hz,              -78.62, dBm,
            23088387,Hz,              -79.76, dBm,
            23421553,Hz,              -79.75, dBm,
            23754719,Hz,              -80.18, dBm,
            24087885,Hz,              -82.97, dBm,
            24421051,Hz,              -73.41, dBm,
            24754217,Hz,               -4.57, dBm,
            25087383,Hz,              -55.43, dBm,
            25420549,Hz,              -79.18, dBm,
            25753715,Hz,              -82.44, dBm,
            26086881,Hz,              -78.85, dBm,
            26420047,Hz,              -80.06, dBm,
            26753213,Hz,              -80.43, dBm,
            27086379,Hz,              -78.82, dBm,
            27419545,Hz,              -82.84, dBm,
            27752711,Hz,              -79.18, dBm,
            28085877,Hz,              -77.34, dBm,
            28419043,Hz,              -79.26, dBm,
            28752209,Hz,              -79.74, dBm,
            29085375,Hz,              -80.01, dBm,
            29418541,Hz,              -80.75, dBm,
            29751707,Hz,              -79.61, dBm,
            30084873,Hz,              -80.45, dBm,
            30418039,Hz,              -80.34, dBm,
            30751205,Hz,              -81.73, dBm,
            31084371,Hz,              -81.77, dBm,
            31417537,Hz,              -81.61, dBm,
            31750703,Hz,              -80.17, dBm,
            32083869,Hz,              -79.02, dBm,
            32417035,Hz,              -79.22, dBm,
            32750201,Hz,              -81.17, dBm,
            33083367,Hz,              -71.04, dBm,
            33416533,Hz,              -79.48, dBm,
            33749699,Hz,              -81.05, dBm,
            34082865,Hz,              -82.09, dBm,
            34416031,Hz,              -79.45, dBm,
            34749197,Hz,              -72.65, dBm,
            35082363,Hz,              -82.53, dBm,
            35415529,Hz,              -81.25, dBm,
            35748695,Hz,              -78.48, dBm,
            36081861,Hz,              -77.89, dBm,
            36415027,Hz,              -81.50, dBm,
            36748193,Hz,              -78.69, dBm,
            37081359,Hz,              -81.76, dBm,
            37414525,Hz,              -80.81, dBm,
            37747691,Hz,              -80.15, dBm,
            38080857,Hz,              -80.35, dBm,
            38414023,Hz,              -80.47, dBm,
            38747189,Hz,              -81.19, dBm,
            39080355,Hz,              -79.21, dBm,
            39413521,Hz,              -81.02, dBm,
            39746687,Hz,              -81.26, dBm,
            40079853,Hz,              -81.72, dBm,
            40413019,Hz,              -80.59, dBm,
            40746185,Hz,              -78.97, dBm,
            41079351,Hz,              -79.93, dBm,
            41412517,Hz,              -82.04, dBm,
            41745683,Hz,              -80.59, dBm,
            42078849,Hz,              -80.68, dBm,
            42412015,Hz,              -81.25, dBm,
            42745181,Hz,              -80.20, dBm,
            43078347,Hz,              -79.36, dBm,
            43411513,Hz,              -80.56, dBm,
            43744679,Hz,              -80.78, dBm,
            44077845,Hz,              -81.57, dBm,
            44411011,Hz,              -80.49, dBm,
            44744177,Hz,              -77.85, dBm,
            45077343,Hz,              -80.53, dBm,
            45410509,Hz,              -81.23, dBm,
            45743675,Hz,              -79.96, dBm,
            46076841,Hz,              -79.51, dBm,
            46410007,Hz,              -79.75, dBm,
            46743173,Hz,              -78.98, dBm,
            47076339,Hz,              -81.37, dBm,
            47409505,Hz,              -78.60, dBm,
            47742671,Hz,              -80.26, dBm,
            48075837,Hz,              -79.29, dBm,
            48409003,Hz,              -80.84, dBm,
            48742169,Hz,              -81.13, dBm,
            49075335,Hz,              -79.12, dBm,
            49408501,Hz,              -80.89, dBm,
            49741667,Hz,              -57.42, dBm,
            50074833,Hz,              -79.48, dBm,
            50407999,Hz,              -78.55, dBm,
            50741165,Hz,              -81.64, dBm,
            51074331,Hz,              -79.72, dBm,
            51407497,Hz,              -79.75, dBm,
            51740663,Hz,              -80.46, dBm,
            52073829,Hz,              -78.30, dBm,
            52406995,Hz,              -80.08, dBm,
            52740161,Hz,              -81.95, dBm,
            53073327,Hz,              -79.44, dBm,
            53406493,Hz,              -78.88, dBm,
            53739659,Hz,              -80.13, dBm,
            54072825,Hz,              -77.78, dBm,
            54405991,Hz,              -81.00, dBm,
            54739157,Hz,              -80.50, dBm,
            55072323,Hz,              -80.74, dBm,
            55405489,Hz,              -80.28, dBm,
            55738655,Hz,              -78.04, dBm,
            56071821,Hz,              -79.64, dBm,
            56404987,Hz,              -81.02, dBm,
            56738153,Hz,              -81.74, dBm,
            57071319,Hz,              -80.69, dBm,
            57404485,Hz,              -80.36, dBm,
            57737651,Hz,              -80.32, dBm,
            58070817,Hz,              -80.27, dBm,
            58403983,Hz,              -80.79, dBm,
            58737149,Hz,              -81.24, dBm,
            59070315,Hz,              -80.21, dBm,
            59403481,Hz,              -79.68, dBm,
            59736647,Hz,              -81.18, dBm,
            60069813,Hz,              -81.00, dBm,
            60402979,Hz,              -80.78, dBm,
            60736145,Hz,              -80.19, dBm,
            61069311,Hz,              -79.01, dBm,
            61402477,Hz,              -81.95, dBm,
            61735643,Hz,              -77.90, dBm,
            62068809,Hz,              -81.14, dBm,
            62401975,Hz,              -81.18, dBm,
            62735141,Hz,              -80.33, dBm,
            63068307,Hz,              -79.21, dBm,
            63401473,Hz,              -80.65, dBm,
            63734639,Hz,              -79.75, dBm,
            64067805,Hz,              -80.58, dBm,
            64400971,Hz,              -79.55, dBm,
            64734137,Hz,              -81.18, dBm,
            65067303,Hz,              -81.39, dBm,
            65400469,Hz,              -79.07, dBm,
            65733635,Hz,              -79.25, dBm,
            66066801,Hz,              -81.07, dBm,
            66399967,Hz,              -80.05, dBm,
            66733133,Hz,              -81.50, dBm,
            67066299,Hz,              -81.27, dBm,
            67399465,Hz,              -81.54, dBm,
            67732631,Hz,              -81.78, dBm,
            68065797,Hz,              -79.50, dBm,
            68398963,Hz,              -79.69, dBm,
            68732129,Hz,              -79.20, dBm,
            69065295,Hz,              -80.87, dBm,
            69398461,Hz,              -80.92, dBm,
            69731627,Hz,              -81.37, dBm,
            70064793,Hz,              -78.69, dBm,
            70397959,Hz,              -79.99, dBm,
            70731125,Hz,              -81.10, dBm,
            71064291,Hz,              -80.38, dBm,
            71397457,Hz,              -80.43, dBm,
            71730623,Hz,              -78.83, dBm,
            72063789,Hz,              -80.69, dBm,
            72396955,Hz,              -80.30, dBm,
            72730121,Hz,              -79.93, dBm,
            73063287,Hz,              -79.99, dBm,
            73396453,Hz,              -81.53, dBm,
            73729619,Hz,              -78.87, dBm,
            74062785,Hz,              -80.34, dBm,
            74395951,Hz,              -80.00, dBm,
            74729117,Hz,              -14.99, dBm,
            75062283,Hz,              -66.69, dBm,
            75395449,Hz,              -80.49, dBm,
            75728615,Hz,              -79.73, dBm,
            76061781,Hz,              -81.18, dBm,
            76394947,Hz,              -78.72, dBm,
            76728113,Hz,              -79.80, dBm,
            77061279,Hz,              -81.07, dBm,
            77394445,Hz,              -77.83, dBm,
            77727611,Hz,              -79.29, dBm,
            78060777,Hz,              -80.94, dBm,
            78393943,Hz,              -79.78, dBm,
            78727109,Hz,              -81.73, dBm,
            79060275,Hz,              -81.45, dBm,
            79393441,Hz,              -80.61, dBm,
            79726607,Hz,              -81.55, dBm,
            80059773,Hz,              -80.68, dBm,
            80392939,Hz,              -80.97, dBm,
            80726105,Hz,              -80.87, dBm,
            81059271,Hz,              -81.18, dBm,
            81392437,Hz,              -81.52, dBm,
            81725603,Hz,              -77.15, dBm,
            82058769,Hz,              -80.30, dBm,
            82391935,Hz,              -82.29, dBm,
            82725101,Hz,              -80.94, dBm,
            83058267,Hz,              -81.10, dBm,
            83391433,Hz,              -79.68, dBm,
            83724599,Hz,              -80.04, dBm,
            84057765,Hz,              -80.54, dBm,
            84390931,Hz,              -79.92, dBm,
            84724097,Hz,              -78.45, dBm,
            85057263,Hz,              -80.45, dBm,
            85390429,Hz,              -80.28, dBm,
            85723595,Hz,              -81.97, dBm,
            86056761,Hz,              -78.27, dBm,
            86389927,Hz,              -78.98, dBm,
            86723093,Hz,              -81.65, dBm,
            87056259,Hz,              -79.59, dBm,
            87389425,Hz,              -81.15, dBm,
            87722591,Hz,              -80.16, dBm,
            88055757,Hz,              -79.48, dBm,
            88388923,Hz,              -80.99, dBm,
            88722089,Hz,              -79.61, dBm,
            89055255,Hz,              -81.17, dBm,
            89388421,Hz,              -77.64, dBm,
            89721587,Hz,              -80.87, dBm,
            90054753,Hz,              -79.90, dBm,
            90387919,Hz,              -80.60, dBm,
            90721085,Hz,              -78.58, dBm,
            91054251,Hz,              -80.42, dBm,
            91387417,Hz,              -78.96, dBm,
            91720583,Hz,              -80.09, dBm,
            92053749,Hz,              -80.14, dBm,
            92386915,Hz,              -82.31, dBm,
            92720081,Hz,              -82.33, dBm,
            93053247,Hz,              -79.49, dBm,
            93386413,Hz,              -80.45, dBm,
            93719579,Hz,              -79.11, dBm,
            94052745,Hz,              -79.29, dBm,
            94385911,Hz,              -79.79, dBm,
            94719077,Hz,              -79.52, dBm,
            95052243,Hz,              -79.24, dBm,
            95385409,Hz,              -78.62, dBm,
            95718575,Hz,              -79.82, dBm,
            96051741,Hz,              -80.60, dBm,
            96384907,Hz,              -80.82, dBm,
            96718073,Hz,              -80.87, dBm,
            97051239,Hz,              -81.07, dBm,
            97384405,Hz,              -81.52, dBm,
            97717571,Hz,              -79.76, dBm,
            98050737,Hz,              -80.30, dBm,
            98383903,Hz,              -80.58, dBm,
            98717069,Hz,              -81.20, dBm,
            99050235,Hz,              -82.52, dBm,
            99383401,Hz,              -80.08, dBm,
            99716567,Hz,              -53.51, dBm,
           100049733,Hz,              -81.42, dBm,
           100382899,Hz,              -81.19, dBm,
           100716065,Hz,              -81.55, dBm,
           101049231,Hz,              -80.65, dBm,
           101382397,Hz,              -80.20, dBm,
           101715563,Hz,              -82.58, dBm,
           102048729,Hz,              -80.32, dBm,
           102381895,Hz,              -81.21, dBm,
           102715061,Hz,              -80.68, dBm,
           103048227,Hz,              -79.42, dBm,
           103381393,Hz,              -81.78, dBm,
           103714559,Hz,              -79.16, dBm,
           104047725,Hz,              -81.55, dBm,
           104380891,Hz,              -81.58, dBm,
           104714057,Hz,              -81.67, dBm,
           105047223,Hz,              -79.21, dBm,
           105380389,Hz,              -79.90, dBm,
           105713555,Hz,              -79.05, dBm,
           106046721,Hz,              -81.82, dBm,
           106379887,Hz,              -81.10, dBm,
           106713053,Hz,              -79.53, dBm,
           107046219,Hz,              -81.23, dBm,
           107379385,Hz,              -80.87, dBm,
           107712551,Hz,              -78.76, dBm,
           108045717,Hz,              -80.77, dBm,
           108378883,Hz,              -80.49, dBm,
           108712049,Hz,              -80.25, dBm,
           109045215,Hz,              -79.34, dBm,
           109378381,Hz,              -81.91, dBm,
           109711547,Hz,              -80.47, dBm,
           110044713,Hz,              -80.32, dBm,
           110377879,Hz,              -80.77, dBm,
           110711045,Hz,              -82.12, dBm,
           111044211,Hz,              -81.51, dBm,
           111377377,Hz,              -77.99, dBm,
           111710543,Hz,              -80.75, dBm,
           112043709,Hz,              -80.85, dBm,
           112376875,Hz,              -80.49, dBm,
           112710041,Hz,              -80.98, dBm,
           113043207,Hz,              -80.81, dBm,
           113376373,Hz,              -80.57, dBm,
           113709539,Hz,              -80.16, dBm,
           114042705,Hz,              -79.89, dBm,
           114375871,Hz,              -79.03, dBm,
           114709037,Hz,              -80.78, dBm,
           115042203,Hz,              -82.37, dBm,
           115375369,Hz,              -80.67, dBm,
           115708535,Hz,              -79.38, dBm,
           116041701,Hz,              -80.09, dBm,
           116374867,Hz,              -81.71, dBm,
           116708033,Hz,              -79.03, dBm,
           117041199,Hz,              -81.42, dBm,
           117374365,Hz,              -78.79, dBm,
           117707531,Hz,              -80.42, dBm,
           118040697,Hz,              -79.05, dBm,
           118373863,Hz,              -81.55, dBm,
           118707029,Hz,              -80.13, dBm,
           119040195,Hz,              -80.34, dBm,
           119373361,Hz,              -79.97, dBm,
           119706527,Hz,              -80.61, dBm,
           120039693,Hz,              -81.94, dBm,
           120372859,Hz,              -79.94, dBm,
           120706025,Hz,              -80.99, dBm,
           121039191,Hz,              -80.93, dBm,
           121372357,Hz,              -80.88, dBm,
           121705523,Hz,              -78.90, dBm,
           122038689,Hz,              -80.32, dBm,
           122371855,Hz,              -79.40, dBm,
           122705021,Hz,              -80.49, dBm,
           123038187,Hz,              -78.70, dBm,
           123371353,Hz,              -78.60, dBm,
           123704519,Hz,              -78.75, dBm,
           124037685,Hz,              -81.47, dBm,
           124370851,Hz,              -80.53, dBm,
           124704017,Hz,              -20.50, dBm,
           125037183,Hz,              -32.10, dBm,
           125370349,Hz,              -79.67, dBm,
           125703515,Hz,              -82.46, dBm,
           126036681,Hz,              -77.87, dBm,
           126369847,Hz,              -80.85, dBm,
           126703013,Hz,              -79.26, dBm,
           127036179,Hz,              -80.96, dBm,
           127369345,Hz,              -81.22, dBm,
           127702511,Hz,              -80.38, dBm,
           128035677,Hz,              -80.52, dBm,
           128368843,Hz,              -81.70, dBm,
           128702009,Hz,              -79.10, dBm,
           129035175,Hz,              -81.33, dBm,
           129368341,Hz,              -79.99, dBm,
           129701507,Hz,              -78.53, dBm,
           130034673,Hz,              -79.07, dBm,
           130367839,Hz,              -79.99, dBm,
           130701005,Hz,              -79.00, dBm,
           131034171,Hz,              -79.31, dBm,
           131367337,Hz,              -80.85, dBm,
           131700503,Hz,              -80.22, dBm,
           132033669,Hz,              -80.22, dBm,
           132366835,Hz,              -80.99, dBm,
           132700001,Hz,              -80.04, dBm,
           133033167,Hz,              -81.19, dBm,
           133366333,Hz,              -80.42, dBm,
           133699499,Hz,              -81.77, dBm,
           134032665,Hz,              -79.81, dBm,
           134365831,Hz,              -81.51, dBm,
           134698997,Hz,              -80.07, dBm,
           135032163,Hz,              -79.89, dBm,
           135365329,Hz,              -79.74, dBm,
           135698495,Hz,              -79.08, dBm,
           136031661,Hz,              -81.10, dBm,
           136364827,Hz,              -79.83, dBm,
           136697993,Hz,              -82.08, dBm,
           137031159,Hz,              -80.21, dBm,
           137364325,Hz,              -78.33, dBm,
           137697491,Hz,              -81.44, dBm,
           138030657,Hz,              -82.68, dBm,
           138363823,Hz,              -79.39, dBm,
           138696989,Hz,              -80.14, dBm,
           139030155,Hz,              -80.95, dBm,
           139363321,Hz,              -80.23, dBm,
           139696487,Hz,              -79.76, dBm,
           140029653,Hz,              -80.68, dBm,
           140362819,Hz,              -82.21, dBm,
           140695985,Hz,              -78.80, dBm,
           141029151,Hz,              -79.62, dBm,
           141362317,Hz,              -79.67, dBm,
           141695483,Hz,              -81.20, dBm,
           142028649,Hz,              -80.95, dBm,
           142361815,Hz,              -80.39, dBm,
           142694981,Hz,              -81.02, dBm,
           143028147,Hz,              -80.17, dBm,
           143361313,Hz,              -80.79, dBm,
           143694479,Hz,              -80.35, dBm,
           144027645,Hz,              -81.33, dBm,
           144360811,Hz,              -80.79, dBm,
           144693977,Hz,              -80.66, dBm,
           145027143,Hz,              -80.58, dBm,
           145360309,Hz,              -82.32, dBm,
           145693475,Hz,              -78.66, dBm,
           146026641,Hz,              -79.33, dBm,
           146359807,Hz,              -79.98, dBm,
           146692973,Hz,              -80.96, dBm,
           147026139,Hz,              -80.37, dBm,
           147359305,Hz,              -80.90, dBm,
           147692471,Hz,              -81.15, dBm,
           148025637,Hz,              -82.29, dBm,
           148358803,Hz,              -83.05, dBm,
           148691969,Hz,              -79.94, dBm,
           149025135,Hz,              -80.60, dBm,
           149358301,Hz,              -80.17, dBm,
           149691467,Hz,              -51.44, dBm,
           150024633,Hz,              -51.19, dBm,
           150357799,Hz,              -79.52, dBm,
           150690965,Hz,              -80.74, dBm,
           151024131,Hz,              -79.49, dBm,
           151357297,Hz,              -81.37, dBm,
           151690463,Hz,              -81.34, dBm,
           152023629,Hz,              -79.63, dBm,
           152356795,Hz,              -81.07, dBm,
           152689961,Hz,              -81.75, dBm,
           153023127,Hz,              -79.46, dBm,
           153356293,Hz,              -81.91, dBm,
           153689459,Hz,              -81.31, dBm,
           154022625,Hz,              -79.89, dBm,
           154355791,Hz,              -81.95, dBm,
           154688957,Hz,              -79.35, dBm,
           155022123,Hz,              -78.14, dBm,
           155355289,Hz,              -80.94, dBm,
           155688455,Hz,              -80.08, dBm,
           156021621,Hz,              -80.04, dBm,
           156354787,Hz,              -81.59, dBm,
           156687953,Hz,              -80.37, dBm,
           157021119,Hz,              -80.64, dBm,
           157354285,Hz,              -80.17, dBm,
           157687451,Hz,              -81.85, dBm,
           158020617,Hz,              -80.94, dBm,
           158353783,Hz,              -81.55, dBm,
           158686949,Hz,              -79.80, dBm,
           159020115,Hz,              -82.70, dBm,
           159353281,Hz,              -81.70, dBm,
           159686447,Hz,              -81.69, dBm,
           160019613,Hz,              -79.53, dBm,
           160352779,Hz,              -82.35, dBm,
           160685945,Hz,              -80.91, dBm,
           161019111,Hz,              -79.27, dBm,
           161352277,Hz,              -81.03, dBm,
           161685443,Hz,              -81.88, dBm,
           162018609,Hz,              -80.62, dBm,
           162351775,Hz,              -80.85, dBm,
           162684941,Hz,              -80.63, dBm,
           163018107,Hz,              -81.10, dBm,
           163351273,Hz,              -82.94, dBm,
           163684439,Hz,              -80.57, dBm,
           164017605,Hz,              -80.73, dBm,
           164350771,Hz,              -81.73, dBm,
           164683937,Hz,              -79.43, dBm,
           165017103,Hz,              -80.85, dBm,
           165350269,Hz,              -79.95, dBm,
           165683435,Hz,              -79.42, dBm,
           166016601,Hz,              -82.27, dBm,
           166349767,Hz,              -73.21, dBm,
           166682933,Hz,              -71.53, dBm,
           167016099,Hz,              -81.77, dBm,
           167349265,Hz,              -79.33, dBm,
           167682431,Hz,              -79.01, dBm,
           168015597,Hz,              -81.59, dBm,
           168348763,Hz,              -78.46, dBm,
           168681929,Hz,              -79.50, dBm,
           169015095,Hz,              -80.64, dBm,
           169348261,Hz,              -78.14, dBm,
           169681427,Hz,              -82.50, dBm,
           170014593,Hz,              -81.47, dBm,
           170347759,Hz,              -82.28, dBm,
           170680925,Hz,              -81.44, dBm,
           171014091,Hz,              -82.12, dBm,
           171347257,Hz,              -79.15, dBm,
           171680423,Hz,              -80.69, dBm,
           172013589,Hz,              -79.61, dBm,
           172346755,Hz,              -80.27, dBm,
           172679921,Hz,              -82.33, dBm,
           173013087,Hz,              -82.43, dBm,
           173346253,Hz,              -81.27, dBm,
           173679419,Hz,              -76.58, dBm,
           174012585,Hz,              -79.11, dBm,
           174345751,Hz,              -79.71, dBm,
           174678917,Hz,              -39.95, dBm,
           175012083,Hz,              -23.89, dBm,
           175345249,Hz,              -80.17, dBm,
           175678415,Hz,              -81.19, dBm,
           176011581,Hz,              -82.13, dBm,
           176344747,Hz,              -81.06, dBm,
           176677913,Hz,              -78.69, dBm,
           177011079,Hz,              -80.88, dBm,
           177344245,Hz,              -80.89, dBm,
           177677411,Hz,              -78.25, dBm,
           178010577,Hz,              -80.64, dBm,
           178343743,Hz,              -81.42, dBm,
           178676909,Hz,              -80.08, dBm,
           179010075,Hz,              -79.78, dBm,
           179343241,Hz,              -80.09, dBm,
           179676407,Hz,              -82.01, dBm,
           180009573,Hz,              -80.43, dBm,
           180342739,Hz,              -81.32, dBm,
           180675905,Hz,              -80.31, dBm,
           181009071,Hz,              -79.99, dBm,
           181342237,Hz,              -79.84, dBm,
           181675403,Hz,              -78.91, dBm,
           182008569,Hz,              -81.51, dBm,
           182341735,Hz,              -81.72, dBm,
           182674901,Hz,              -79.17, dBm,
           183008067,Hz,              -79.09, dBm,
           183341233,Hz,              -80.64, dBm,
           183674399,Hz,              -81.36, dBm,
           184007565,Hz,              -81.48, dBm,
           184340731,Hz,              -81.24, dBm,
           184673897,Hz,              -80.10, dBm,
           185007063,Hz,              -80.99, dBm,
           185340229,Hz,              -79.49, dBm,
           185673395,Hz,              -81.19, dBm,
           186006561,Hz,              -80.09, dBm,
           186339727,Hz,              -81.03, dBm,
           186672893,Hz,              -80.45, dBm,
           187006059,Hz,              -78.61, dBm,
           187339225,Hz,              -81.18, dBm,
           187672391,Hz,              -80.87, dBm,
           188005557,Hz,              -78.32, dBm,
           188338723,Hz,              -81.37, dBm,
           188671889,Hz,              -81.59, dBm,
           189005055,Hz,              -80.67, dBm,
           189338221,Hz,              -81.20, dBm,
           189671387,Hz,              -81.83, dBm,
           190004553,Hz,              -80.47, dBm,
           190337719,Hz,              -79.07, dBm,
           190670885,Hz,              -80.75, dBm,
           191004051,Hz,              -80.84, dBm,
           191337217,Hz,              -82.21, dBm,
           191670383,Hz,              -82.01, dBm,
           192003549,Hz,              -80.45, dBm,
           192336715,Hz,              -80.62, dBm,
           192669881,Hz,              -81.48, dBm,
           193003047,Hz,              -79.62, dBm,
           193336213,Hz,              -80.57, dBm,
           193669379,Hz,              -82.66, dBm,
           194002545,Hz,              -79.76, dBm,
           194335711,Hz,              -81.40, dBm,
           194668877,Hz,              -80.42, dBm,
           195002043,Hz,              -81.78, dBm,
           195335209,Hz,              -79.57, dBm,
           195668375,Hz,              -79.14, dBm,
           196001541,Hz,              -80.28, dBm,
           196334707,Hz,              -79.42, dBm,
           196667873,Hz,              -80.37, dBm,
           197001039,Hz,              -80.96, dBm,
           197334205,Hz,              -79.99, dBm,
           197667371,Hz,              -79.58, dBm,
           198000537,Hz,              -80.27, dBm,
           198333703,Hz,              -81.74, dBm,
           198666869,Hz,              -81.04, dBm,
           199000035,Hz,              -79.32, dBm,
           199333201,Hz,              -79.94, dBm,
           199666367,Hz,              -80.68, dBm,
           199999533,Hz,              -49.28, dBm,
